population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,53611,Sulu,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,67.68462774658919,89.07232740633202,51.619524662864364
1,All Population,1,Deaths,53589,Zamboanga Del Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,66.40840842199526,75.14782501162193,58.74412598974381
1,All Population,1,Deaths,53579,Bohol,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,94.36476987969874,108.21406002588486,82.39260760476454
1,All Population,1,Deaths,53598,Davao Occidental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,88.26842722624077,117.58928375421014,71.82383244974581
1,All Population,1,Deaths,53583,Northern Samar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,100.13745548602185,115.36816742970385,88.62230756200036
1,All Population,1,Deaths,53594,Camiguin,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,121.35760835530441,143.10234256762138,100.35436773174408
1,All Population,1,Deaths,53534,Ifugao,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,60.364237788386596,72.15796275129526,49.738260815236224
1,All Population,1,Deaths,53555,Rizal,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,65.43376470598726,72.01614000060084,56.75974361828081
1,All Population,1,Deaths,53611,Sulu,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,68.13370427983135,90.41816842683836,51.72048496876699
1,All Population,1,Deaths,53594,Camiguin,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,121.0693292312667,141.64709310316132,99.83373468810247
1,All Population,1,Deaths,53565,Catanduanes,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,134.56544530282645,150.20392257566502,118.83639351703684
1,All Population,1,Deaths,53600,South Cotabato,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,80.32295591899218,91.1780918724612,71.27434773833085
1,All Population,1,Deaths,53600,South Cotabato,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,80.76550028284113,91.42048067498774,72.76118063652687
1,All Population,1,Deaths,53556,Cavite,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,55.74408523887345,61.73823954067699,50.00228974341562
1,All Population,1,Deaths,53538,Kalinga,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,70.42160504297543,83.38324471959143,57.62069893446329
1,All Population,1,Deaths,53612,Maguindanao,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,58.707996206668305,76.22354524496241,46.54542086437258
1,All Population,1,Deaths,53594,Camiguin,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,121.24377816331688,142.4608067417759,101.02788860063562
1,All Population,1,Deaths,53599,Davao Del Norte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,81.88094833574858,100.522340235677,71.33219917700484
1,All Population,1,Deaths,53612,Maguindanao,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,57.52632322225364,73.39073664526784,45.430793693274815
1,All Population,1,Deaths,53536,Abra,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,112.8925047894503,131.32083957149266,92.52009659952807
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,84.4321455371792,91.04722352110436,77.11890040053213
1,All Population,1,Deaths,53612,Maguindanao,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,60.67374349340983,78.51673921970072,46.654108193166024
1,All Population,1,Deaths,53554,Aurora,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,63.43183819236978,73.94070526574866,53.70625035321397
1,All Population,1,Deaths,53586,Biliran,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,122.89016315445826,143.3703244366232,103.9609695404632
1,All Population,1,Deaths,53604,Agusan Del Norte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,121.08876500885584,137.02652227384652,108.25657108993049
1,All Population,1,Deaths,53599,Davao Del Norte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,84.91361961378396,106.96286861175118,73.32234020010166
1,All Population,1,Deaths,53535,Benguet,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,38.64435641344523,46.39188061635115,31.479119390001937
1,All Population,1,Deaths,53546,Quirino,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,86.30718206414052,104.02812963426864,71.39668711666054
1,All Population,1,Deaths,53551,Pampanga,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,50.53970176267769,55.954786355514,44.877715030470654
1,All Population,1,Deaths,53537,Apayao,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,88.49128586393743,104.39276125407237,74.55105715245476
1,All Population,1,Deaths,53552,Bulacan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,57.91133807872126,63.47419045477554,52.52718171133759
1,All Population,1,Deaths,53587,Zamboanga Sibugay,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,78.58440368931674,91.28552937103494,66.21913733573275
1,All Population,1,Deaths,53601,Sultan Kudarat,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,72.69488402778599,85.65283030332874,62.51537075285374
1,All Population,1,Deaths,53569,Masbate,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,115.0550490370567,135.63449010072617,98.09270019979742
1,All Population,1,Deaths,53601,Sultan Kudarat,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,72.0987566299172,84.73289028609096,61.612917749419324
1,All Population,1,Deaths,53595,Davao Oriental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,126.19889782890066,146.79456465613012,105.1729890539467
1,All Population,1,Deaths,53588,Zamboanga Del Norte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,72.84007539919777,84.9488736704242,62.759293449174685
1,All Population,1,Deaths,53605,Agusan Del Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,87.56178662536544,105.21746630715208,72.67718755254313
1,All Population,1,Deaths,53569,Masbate,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,114.49074930491898,136.14074363175908,97.85710137376424
1,All Population,1,Deaths,53545,Isabela,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,84.34263174701582,93.26333061539363,76.94278364112112
1,All Population,1,Deaths,53570,Camarines Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,99.76319068054462,109.38264304133568,91.20637845290977
1,All Population,1,Deaths,53539,La Union,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,100.89721652781175,114.04884988084503,86.83658354884516
1,All Population,1,Deaths,53561,Oriental Mindoro,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,78.79989514199394,88.11632111807224,69.7280864217448
1,All Population,1,Deaths,53547,Batanes,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,125.0988063675897,148.90782919981808,101.59302539617217
1,All Population,1,Deaths,53573,Antique,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,151.3576049534099,168.3732946907798,128.18484444989147
1,All Population,1,Deaths,53536,Abra,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,113.70558962588149,134.35271963424256,93.46560037521898
1,All Population,1,Deaths,53613,Lanao Del Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2016,38.58089016460681,47.33447826443888,29.92889219911811
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,84.91192118173544,91.77541256806529,77.5402439355779
