population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,53568,Albay,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,1334.93084647238,1491.6493685749099,1155.76763005032
1,All Population,5,Prevalence,53547,Batanes,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1980.71448917207,2229.17703431879,1738.93494269435
1,All Population,5,Prevalence,53545,Isabela,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1555.95245473994,1716.6857674564599,1367.60369755434
1,All Population,5,Prevalence,53607,Surigao Del Norte,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1315.47957562069,1486.42295435453,1141.41745288925
1,All Population,5,Prevalence,53583,Northern Samar,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1302.76200632571,1456.62906510175,1134.31567416388
1,All Population,5,Prevalence,53613,Lanao Del Sur,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,909.67882864092,1009.9845615811699,802.92094835325
1,All Population,5,Prevalence,53536,Abra,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1724.78268545869,1910.5786004843198,1517.40892299895
1,All Population,5,Prevalence,53590,Misamis Occidental,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2016,1619.94432251286,1809.64830740474,1414.30301226095
1,All Population,5,Prevalence,53584,Samar (Western Samar),3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2016,1406.32050793175,1567.59011227555,1223.65572502957
1,All Population,5,Prevalence,53554,Aurora,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2015,1636.68315926516,1782.95538238419,1473.3147633578299
1,All Population,5,Prevalence,53540,Ilocos Norte,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,1817.49377198566,2014.33612532635,1590.3172147225998
1,All Population,5,Prevalence,53587,Zamboanga Sibugay,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2013,1256.8545573112801,1398.90024267251,1100.1822100546499
1,All Population,5,Prevalence,53544,Cagayan,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2014,1575.3982923122098,1755.4725611380402,1379.7721728761699
